ProdID,Rating,Text
P4948,1,"Experiência horrível, perdi meu tempo."
P4669,5,"Excelente produto, super recomendo!"
P1424,1,"Experiência horrível, perdi meu tempo."
P1890,1,"Atendimento péssimo, nunca mais."
P9028,5,"Nada a reclamar, só elogios."
P3194,4,"Ótimo custo-benefício, comprarei novamente."
P5732,1,Veio diferente do anúncio.
P8128,2,"Péssima qualidade, não funciona direito."
P4655,2,Decepcionado com a compra.
P1595,2,Dinheiro jogado fora.
P8760,2,"Horrível, não recomendo."
P2251,4,Muito bom mesmo!
P1547,5,"Qualidade incrível, entrega rápida."
P3030,1,Produto chegou quebrado.
P2473,2,"Péssima qualidade, não funciona direito."
P9929,1,Veio diferente do anúncio.
P7087,5,Muito bom mesmo!
P3321,5,"Ótimo custo-benefício, comprarei novamente."
P3555,4,"Excelente produto, super recomendo!"
P3878,2,"Horrível, não recomendo."
P2273,4,"Excelente produto, super recomendo!"
P4462,1,"Experiência horrível, perdi meu tempo."
P4666,5,"Excelente produto, super recomendo!"
P7143,5,"Qualidade incrível, entrega rápida."
P5786,4,"Produto top, cumpre o que promete."
P7403,1,Dinheiro jogado fora.
P1579,5,"Qualidade incrível, entrega rápida."
P9484,4,"Nada a reclamar, só elogios."
P2075,5,"Amei esse produto, super útil."
P9565,4,"Qualidade incrível, entrega rápida."
P4869,1,Frágil e mal acabado.
P3486,5,"Produto top, cumpre o que promete."
P2356,5,"Excelente produto, super recomendo!"
P6083,4,"Excelente produto, super recomendo!"
P7296,1,"Muito ruim, não gostei."
P4955,1,"Muito ruim, não gostei."
P7849,5,"Produto top, cumpre o que promete."
P7568,4,"Gostei muito, valeu a pena."
P5251,4,Gostei demais!
P3625,4,"Produto top, cumpre o que promete."
P5322,5,"Qualidade incrível, entrega rápida."
P6269,2,Veio diferente do anúncio.
P2419,5,"Gostei muito, valeu a pena."
P8273,5,"Produto top, cumpre o que promete."
P3019,1,"Horrível, não recomendo."
P2435,4,Muito bom mesmo!
P7395,2,"Muito ruim, não gostei."
P8031,1,Dinheiro jogado fora.
P2653,5,"Excelente produto, super recomendo!"
P4092,5,"Amei esse produto, super útil."
P1624,5,"Produto maravilhoso, funcionou perfeitamente."
P8483,2,Decepcionado com a compra.
P5740,1,"Atendimento péssimo, nunca mais."
P4878,2,Dinheiro jogado fora.
P1275,5,"Produto top, cumpre o que promete."
P5097,4,"Nada a reclamar, só elogios."
P6644,2,Frágil e mal acabado.
P1844,4,"Excelente produto, super recomendo!"
P1491,1,"Muito ruim, não gostei."
P5674,2,Frágil e mal acabado.
P1857,5,"Gostei muito, valeu a pena."
P7706,2,"Horrível, não recomendo."
P8488,2,"Experiência horrível, perdi meu tempo."
P4990,1,Dinheiro jogado fora.
P7831,1,"Atendimento péssimo, nunca mais."
P9684,1,Frágil e mal acabado.
P7213,4,"Gostei muito, valeu a pena."
P9176,2,Dinheiro jogado fora.
P5172,1,"Péssima qualidade, não funciona direito."
P5971,4,"Amei esse produto, super útil."
P5598,4,"Amei esse produto, super útil."
P1134,4,"Amei esse produto, super útil."
P1482,5,"Excelente produto, super recomendo!"
P6116,1,"Atendimento péssimo, nunca mais."
P2181,1,"Muito ruim, não gostei."
P9272,4,"Produto maravilhoso, funcionou perfeitamente."
P3394,2,"Experiência horrível, perdi meu tempo."
P4263,2,Decepcionado com a compra.
P9883,4,"Excelente produto, super recomendo!"
P1092,4,"Excelente produto, super recomendo!"
P4394,4,Gostei demais!
P6655,1,Veio diferente do anúncio.
P8588,5,"Produto maravilhoso, funcionou perfeitamente."
P5351,4,Muito bom mesmo!
P6766,2,"Experiência horrível, perdi meu tempo."
P9033,5,"Ótimo custo-benefício, comprarei novamente."
P3952,4,"Ótimo custo-benefício, comprarei novamente."
P1982,2,"Horrível, não recomendo."
P4240,5,"Amei esse produto, super útil."
P7520,2,Veio diferente do anúncio.
P3628,4,"Amei esse produto, super útil."
P2762,4,"Qualidade incrível, entrega rápida."
P5195,2,Produto chegou quebrado.
P4544,2,Decepcionado com a compra.
P2530,5,"Produto maravilhoso, funcionou perfeitamente."
P4230,2,"Atendimento péssimo, nunca mais."
P8144,5,Muito bom mesmo!
P9888,1,"Experiência horrível, perdi meu tempo."
P5286,4,"Excelente produto, super recomendo!"
P4620,4,"Ótimo custo-benefício, comprarei novamente."
P7365,4,"Excelente produto, super recomendo!"
P3032,1,"Muito ruim, não gostei."
P9562,4,"Produto top, cumpre o que promete."
P9808,1,"Péssima qualidade, não funciona direito."
P1991,1,Decepcionado com a compra.
P9147,5,"Nada a reclamar, só elogios."
P1085,4,"Excelente produto, super recomendo!"
P3164,5,"Qualidade incrível, entrega rápida."
P1591,5,Muito bom mesmo!
P2309,4,Muito bom mesmo!
P8332,4,Muito bom mesmo!
P3630,5,"Produto top, cumpre o que promete."
P4331,5,Gostei demais!
P6373,4,"Amei esse produto, super útil."
P3897,4,"Nada a reclamar, só elogios."
P1420,2,Veio diferente do anúncio.
P7951,4,"Produto top, cumpre o que promete."
P5573,4,Gostei demais!
P2229,5,"Amei esse produto, super útil."
P1229,1,"Péssima qualidade, não funciona direito."
P9628,2,"Atendimento péssimo, nunca mais."
P9708,1,Produto chegou quebrado.
P8474,4,"Ótimo custo-benefício, comprarei novamente."
P6283,1,Veio diferente do anúncio.
P9057,2,Decepcionado com a compra.
P4514,5,"Produto maravilhoso, funcionou perfeitamente."
P1048,5,"Produto top, cumpre o que promete."
P8268,1,"Horrível, não recomendo."
P2020,4,Muito bom mesmo!
P3617,4,"Amei esse produto, super útil."
P7242,2,Produto chegou quebrado.
P3831,1,"Experiência horrível, perdi meu tempo."
P6935,2,"Horrível, não recomendo."
P3600,5,"Produto maravilhoso, funcionou perfeitamente."
P1349,1,"Muito ruim, não gostei."
P2276,4,Gostei demais!
P9646,5,"Nada a reclamar, só elogios."
P1808,1,"Horrível, não recomendo."
P4732,1,"Muito ruim, não gostei."
P3119,2,"Experiência horrível, perdi meu tempo."
P5037,5,"Qualidade incrível, entrega rápida."
P5249,5,"Gostei muito, valeu a pena."
P6040,5,"Produto top, cumpre o que promete."
P4062,1,Produto chegou quebrado.
P2864,5,Gostei demais!
P3401,4,"Produto maravilhoso, funcionou perfeitamente."
P3467,5,"Qualidade incrível, entrega rápida."
P3105,2,"Péssima qualidade, não funciona direito."
P3324,1,"Horrível, não recomendo."
P1161,1,Decepcionado com a compra.
P2192,4,"Amei esse produto, super útil."
P1351,4,"Nada a reclamar, só elogios."
P4761,4,"Nada a reclamar, só elogios."
P2299,4,"Qualidade incrível, entrega rápida."
P9559,1,"Horrível, não recomendo."
P7802,4,Gostei demais!
P1857,5,Gostei demais!
P9394,5,"Nada a reclamar, só elogios."
P9701,2,Produto chegou quebrado.
P1059,5,"Ótimo custo-benefício, comprarei novamente."
P1305,1,Decepcionado com a compra.
P8368,5,"Produto top, cumpre o que promete."
P9023,2,"Atendimento péssimo, nunca mais."
P6199,5,Muito bom mesmo!
P1452,4,Gostei demais!
P2231,1,Produto chegou quebrado.
P9964,1,Veio diferente do anúncio.
P3767,4,"Gostei muito, valeu a pena."
P3232,1,"Atendimento péssimo, nunca mais."
P9150,1,"Horrível, não recomendo."
P8631,1,Decepcionado com a compra.
P3456,1,Veio diferente do anúncio.
P5418,1,"Muito ruim, não gostei."
P8309,2,Produto chegou quebrado.
P7327,4,"Produto top, cumpre o que promete."
P9747,4,"Ótimo custo-benefício, comprarei novamente."
P6553,2,"Péssima qualidade, não funciona direito."
P1486,1,"Muito ruim, não gostei."
P8476,4,Muito bom mesmo!
P9103,5,"Gostei muito, valeu a pena."
P9449,4,Muito bom mesmo!
P8944,5,"Nada a reclamar, só elogios."
P2406,5,"Ótimo custo-benefício, comprarei novamente."
P2152,2,Frágil e mal acabado.
P6457,1,"Experiência horrível, perdi meu tempo."
P7604,4,"Qualidade incrível, entrega rápida."
P4308,5,"Gostei muito, valeu a pena."
P7462,1,"Péssima qualidade, não funciona direito."
P1651,5,"Excelente produto, super recomendo!"
P9374,5,"Qualidade incrível, entrega rápida."
P5974,1,Dinheiro jogado fora.
P6047,4,"Produto top, cumpre o que promete."
P3096,2,Decepcionado com a compra.
P8023,2,Veio diferente do anúncio.
P2385,4,"Amei esse produto, super útil."
P6115,5,"Produto maravilhoso, funcionou perfeitamente."
P9945,2,"Péssima qualidade, não funciona direito."
P9333,5,"Amei esse produto, super útil."
P2884,4,"Nada a reclamar, só elogios."
P9324,5,"Qualidade incrível, entrega rápida."
P8560,1,"Péssima qualidade, não funciona direito."
P2583,2,Frágil e mal acabado.
P2036,2,"Atendimento péssimo, nunca mais."
P2750,5,Gostei demais!
P5500,1,"Péssima qualidade, não funciona direito."
P8191,5,Muito bom mesmo!
P8177,5,"Produto maravilhoso, funcionou perfeitamente."
P8418,5,"Produto top, cumpre o que promete."
P3576,4,"Qualidade incrível, entrega rápida."
P2399,1,"Muito ruim, não gostei."
P3473,5,Muito bom mesmo!
P2609,2,"Experiência horrível, perdi meu tempo."
P8724,5,"Produto top, cumpre o que promete."
P5308,4,Gostei demais!
P2691,1,"Horrível, não recomendo."
P5245,1,"Péssima qualidade, não funciona direito."
P7805,4,Muito bom mesmo!
P5716,2,"Muito ruim, não gostei."
P6331,5,"Ótimo custo-benefício, comprarei novamente."
P9599,4,"Produto top, cumpre o que promete."
P4736,5,"Nada a reclamar, só elogios."
P4153,4,"Produto maravilhoso, funcionou perfeitamente."
P5742,4,Muito bom mesmo!
P2489,5,"Ótimo custo-benefício, comprarei novamente."
P9610,1,"Experiência horrível, perdi meu tempo."
P7804,1,Dinheiro jogado fora.
P3623,1,Dinheiro jogado fora.
P2748,2,"Péssima qualidade, não funciona direito."
P5654,5,"Produto maravilhoso, funcionou perfeitamente."
P5787,1,"Péssima qualidade, não funciona direito."
P3630,1,Decepcionado com a compra.
P9521,2,Produto chegou quebrado.
P2737,5,"Excelente produto, super recomendo!"
P6016,4,"Ótimo custo-benefício, comprarei novamente."
P1243,1,Frágil e mal acabado.
P7079,5,"Qualidade incrível, entrega rápida."
P9898,5,"Produto top, cumpre o que promete."
P8743,2,"Horrível, não recomendo."
P3310,1,"Péssima qualidade, não funciona direito."
P7945,5,Gostei demais!
P1007,5,"Excelente produto, super recomendo!"
P3313,2,"Atendimento péssimo, nunca mais."
P9117,5,Gostei demais!
P2412,2,Frágil e mal acabado.
P6755,1,Frágil e mal acabado.
P7883,4,Muito bom mesmo!
P9308,2,"Atendimento péssimo, nunca mais."
P1455,4,"Excelente produto, super recomendo!"
P5529,5,"Qualidade incrível, entrega rápida."
P3363,5,"Ótimo custo-benefício, comprarei novamente."
P9412,2,Decepcionado com a compra.
P6114,5,"Qualidade incrível, entrega rápida."
P8186,4,Muito bom mesmo!
P9506,1,"Muito ruim, não gostei."
P8462,1,"Experiência horrível, perdi meu tempo."
P1543,1,Frágil e mal acabado.
P6956,1,Veio diferente do anúncio.
P8077,4,"Produto top, cumpre o que promete."
P9679,2,Dinheiro jogado fora.
P1410,1,Decepcionado com a compra.
P1862,4,"Produto maravilhoso, funcionou perfeitamente."
P2397,2,Veio diferente do anúncio.
P7056,1,"Experiência horrível, perdi meu tempo."
P4113,2,"Experiência horrível, perdi meu tempo."
P2020,1,Dinheiro jogado fora.
P4314,5,"Produto maravilhoso, funcionou perfeitamente."
P1485,2,Dinheiro jogado fora.
P7414,1,Veio diferente do anúncio.
P6202,2,"Péssima qualidade, não funciona direito."
P5893,5,"Produto maravilhoso, funcionou perfeitamente."
P2019,5,"Ótimo custo-benefício, comprarei novamente."
P7665,5,"Produto maravilhoso, funcionou perfeitamente."
P9322,2,"Horrível, não recomendo."
P4971,1,"Experiência horrível, perdi meu tempo."
P9472,5,"Excelente produto, super recomendo!"
P6948,4,"Produto top, cumpre o que promete."
P5743,4,"Ótimo custo-benefício, comprarei novamente."
P3699,2,"Muito ruim, não gostei."
P2599,5,Gostei demais!
P3171,1,"Péssima qualidade, não funciona direito."
P1058,1,Produto chegou quebrado.
P9127,1,"Experiência horrível, perdi meu tempo."
P3571,1,Dinheiro jogado fora.
P9288,5,"Gostei muito, valeu a pena."
P6869,2,"Horrível, não recomendo."
P4543,1,Frágil e mal acabado.
P3790,2,Frágil e mal acabado.
P1945,4,"Produto top, cumpre o que promete."
P3817,4,"Excelente produto, super recomendo!"
P1484,1,"Péssima qualidade, não funciona direito."
P6112,5,"Ótimo custo-benefício, comprarei novamente."
P9952,4,"Produto top, cumpre o que promete."
P8188,1,Decepcionado com a compra.
P7086,1,Frágil e mal acabado.
P8544,5,"Produto top, cumpre o que promete."
P6163,2,"Horrível, não recomendo."
P3131,5,Gostei demais!
P4630,4,"Qualidade incrível, entrega rápida."
P6602,5,"Produto maravilhoso, funcionou perfeitamente."
P7392,2,"Horrível, não recomendo."
P6091,5,Gostei demais!
P7194,1,"Muito ruim, não gostei."
P2211,4,"Gostei muito, valeu a pena."
P2493,4,"Nada a reclamar, só elogios."
P9065,1,"Experiência horrível, perdi meu tempo."
P1705,4,"Produto maravilhoso, funcionou perfeitamente."
P8585,5,"Qualidade incrível, entrega rápida."
P8938,2,Frágil e mal acabado.
P2186,4,"Qualidade incrível, entrega rápida."
P8679,1,Frágil e mal acabado.
P4142,4,Gostei demais!
P9786,4,Muito bom mesmo!
P1527,1,"Experiência horrível, perdi meu tempo."
P6547,4,"Nada a reclamar, só elogios."
P8505,5,"Qualidade incrível, entrega rápida."
P9237,2,"Péssima qualidade, não funciona direito."
P6343,2,"Muito ruim, não gostei."
P1386,2,Frágil e mal acabado.
P5402,4,"Amei esse produto, super útil."
P2131,2,"Horrível, não recomendo."
P8564,1,Produto chegou quebrado.
P4538,4,Gostei demais!
P6026,1,Dinheiro jogado fora.
P4009,4,"Ótimo custo-benefício, comprarei novamente."
P5083,2,"Horrível, não recomendo."
P3848,5,"Nada a reclamar, só elogios."
P4173,2,"Experiência horrível, perdi meu tempo."
P4173,1,Decepcionado com a compra.
P1800,2,Produto chegou quebrado.
P9760,1,Dinheiro jogado fora.
P2383,2,Dinheiro jogado fora.
P1960,5,"Nada a reclamar, só elogios."
P7690,1,"Péssima qualidade, não funciona direito."
P5914,4,Muito bom mesmo!
P4932,4,"Gostei muito, valeu a pena."
P3896,4,Gostei demais!
P5409,5,Gostei demais!
P9631,5,"Produto top, cumpre o que promete."
P5601,4,"Amei esse produto, super útil."
P9483,5,"Excelente produto, super recomendo!"
P5316,2,Dinheiro jogado fora.
P1478,2,"Horrível, não recomendo."
P8257,1,Produto chegou quebrado.
P1141,4,Gostei demais!
P9583,4,"Gostei muito, valeu a pena."
P3084,1,"Horrível, não recomendo."
P2064,4,Gostei demais!
P4748,1,Produto chegou quebrado.
P6678,2,"Horrível, não recomendo."
P4738,2,Decepcionado com a compra.
P1245,1,"Péssima qualidade, não funciona direito."
P7958,5,"Nada a reclamar, só elogios."
P4572,2,"Muito ruim, não gostei."
P3325,1,Produto chegou quebrado.
P3172,2,"Experiência horrível, perdi meu tempo."
P5285,2,Decepcionado com a compra.
P4315,1,Frágil e mal acabado.
P5590,4,"Qualidade incrível, entrega rápida."
P9105,5,"Excelente produto, super recomendo!"
P1094,1,Decepcionado com a compra.
P9744,5,"Ótimo custo-benefício, comprarei novamente."
P6510,2,Frágil e mal acabado.
P5507,4,"Produto maravilhoso, funcionou perfeitamente."
P5118,1,Dinheiro jogado fora.
P4048,1,"Muito ruim, não gostei."
P8389,5,"Produto top, cumpre o que promete."
P6301,2,"Experiência horrível, perdi meu tempo."
P6155,5,Muito bom mesmo!
P9550,2,Veio diferente do anúncio.
P9186,5,"Amei esse produto, super útil."
P2990,5,"Amei esse produto, super útil."
P4223,5,Gostei demais!
P9363,1,"Muito ruim, não gostei."
P5094,5,"Produto maravilhoso, funcionou perfeitamente."
P1791,5,"Produto top, cumpre o que promete."
P6182,4,"Amei esse produto, super útil."
P1744,2,"Péssima qualidade, não funciona direito."
P7794,2,Produto chegou quebrado.
P1955,2,"Péssima qualidade, não funciona direito."
P5143,4,"Excelente produto, super recomendo!"
P1066,1,"Atendimento péssimo, nunca mais."
P1504,2,"Experiência horrível, perdi meu tempo."
P5685,1,"Muito ruim, não gostei."
P4366,1,"Péssima qualidade, não funciona direito."
P7834,1,Produto chegou quebrado.
P4701,2,Frágil e mal acabado.
P6634,5,"Excelente produto, super recomendo!"
P7796,1,"Experiência horrível, perdi meu tempo."
P1776,4,"Produto top, cumpre o que promete."
P4686,4,"Gostei muito, valeu a pena."
P3375,1,Decepcionado com a compra.
P5670,4,"Gostei muito, valeu a pena."
P2926,1,"Péssima qualidade, não funciona direito."
P3646,4,"Produto maravilhoso, funcionou perfeitamente."
P7875,5,"Gostei muito, valeu a pena."
P1583,5,"Produto top, cumpre o que promete."
P5536,4,"Qualidade incrível, entrega rápida."
P9925,2,Decepcionado com a compra.
P9504,2,"Horrível, não recomendo."
P2794,5,"Qualidade incrível, entrega rápida."
P3356,2,"Atendimento péssimo, nunca mais."
P7877,4,"Nada a reclamar, só elogios."
P8951,2,Produto chegou quebrado.
P4649,4,"Nada a reclamar, só elogios."
P8219,1,Produto chegou quebrado.
P2108,4,"Amei esse produto, super útil."
P4005,1,"Horrível, não recomendo."
P4315,1,Produto chegou quebrado.
P5409,1,Veio diferente do anúncio.
P9093,2,"Experiência horrível, perdi meu tempo."
P2142,5,"Nada a reclamar, só elogios."
P5011,2,"Péssima qualidade, não funciona direito."
P7364,4,"Amei esse produto, super útil."
P6353,1,"Péssima qualidade, não funciona direito."
P8411,1,"Atendimento péssimo, nunca mais."
P9424,1,Veio diferente do anúncio.
P9384,4,"Amei esse produto, super útil."
P3284,4,"Gostei muito, valeu a pena."
P5480,1,"Atendimento péssimo, nunca mais."
P1006,4,"Amei esse produto, super útil."
P2579,1,"Horrível, não recomendo."
P5590,4,Muito bom mesmo!
P6088,1,Produto chegou quebrado.
P6988,5,"Produto top, cumpre o que promete."
P9212,2,"Muito ruim, não gostei."
P9814,1,Decepcionado com a compra.
P1794,4,"Nada a reclamar, só elogios."
P2549,1,"Atendimento péssimo, nunca mais."
P4997,1,"Muito ruim, não gostei."
P1755,2,"Péssima qualidade, não funciona direito."
P6163,4,"Ótimo custo-benefício, comprarei novamente."
P6509,2,Veio diferente do anúncio.
P7315,2,Dinheiro jogado fora.
P2276,5,Gostei demais!
P4704,2,"Horrível, não recomendo."
P2180,4,"Ótimo custo-benefício, comprarei novamente."
P1210,2,"Péssima qualidade, não funciona direito."
P2481,1,"Muito ruim, não gostei."
P8690,2,"Atendimento péssimo, nunca mais."
P4283,5,"Produto top, cumpre o que promete."
P6982,5,Muito bom mesmo!
P1870,5,"Produto top, cumpre o que promete."
P1402,4,Muito bom mesmo!
P2530,5,"Produto top, cumpre o que promete."
P4686,1,"Muito ruim, não gostei."
P9397,4,Muito bom mesmo!
P5307,1,"Péssima qualidade, não funciona direito."
P2573,5,"Nada a reclamar, só elogios."
P3437,2,"Péssima qualidade, não funciona direito."
P4668,5,"Ótimo custo-benefício, comprarei novamente."
P9119,2,Veio diferente do anúncio.
P6455,5,"Produto maravilhoso, funcionou perfeitamente."
P4361,2,"Horrível, não recomendo."
P4680,1,Decepcionado com a compra.
P2596,4,"Qualidade incrível, entrega rápida."
